#OTU ID	S00IK-0001_S1-taxa	S00IK-0002_S2-taxa	S00IK-0003_S3-taxa	S00IK-0004_S4-taxa	S00IK-0005_S5-taxa	S00IK-0006_S6-taxa	S00IK-0007_S7-taxa	S00IK-0008_S8-taxa	S00IK-0009_S9-taxa	S00IK-0010_S10-taxa	S00IK-0011_S11-taxa	S00IK-0012_S12-taxa	S00IK-0013_S13-taxa	S00IK-0014_S14-taxa	S00IK-0015_S15-taxa	S00IK-0016_S16-taxa	S00IK-0017_S17-taxa	S00IK-0018_S18-taxa	S00IK-0019_S19-taxa	S00IK-0020_S20-taxa	S00IK-0021_S21-taxa	S00IK-0022_S22-taxa	S00IK-0023_S23-taxa	S00IK-0024_S24-taxa	S00IK-0025_S25-taxa	S00IK-0026_S26-taxa	S00IK-0027_S27-taxa	S00IK-0028_S28-taxa	S00IK-0029_S29-taxa	S00IK-0030_S30-taxa	S00IK-0031_S31-taxa	S00IK-0032_S32-taxa	S00IK-0033_S33-taxa	S00IK-0034_S34-taxa	S00IK-0035_S35-taxa	S00IK-0036_S36-taxa	S00IK-0037_S37-taxa	S00IK-0038_S38-taxa	S00IK-0039_S39-taxa	S00IK-0040_S40-taxa	Consensus Lineage
1532023	36.0	43.0	16.0	3.0	1.0	30.0	3.0	1.0	20.0	10.0	2.0	2.0	4.0	33.0	9.0	4.0	17.0	9.0	25.0	13.0	4.0	2.0	2.0	2.0	3.0	4.0	6.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Qipengyuania; s__sediminis
192812	7.0	17.0	0.0	2.0	2.0	13.0	7.0	3.0	10.0	1.0	1.0	1.0	3.0	22.0	0.0	13.0	6.0	0.0	9.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	11.0	3.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Qipengyuania; s__flava
1348774	25.0	51.0	12.0	5.0	5.0	26.0	3.0	5.0	33.0	9.0	8.0	9.0	2.0	39.0	6.0	4.0	10.0	7.0	29.0	27.0	4.0	6.0	3.0	2.0	1.0	5.0	0.0	5.0	0.0	1.0	2.0	3.0	0.0	4.0	1.0	7.0	3.0	6.0	4.0	5.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Croceicoccus; s__naphthovorans
450378	11.0	15.0	0.0	9.0	1.0	25.0	4.0	2.0	6.0	0.0	1.0	0.0	5.0	7.0	2.0	14.0	25.0	0.0	13.0	22.0	2.0	1.0	1.0	1.0	0.0	1.0	3.0	5.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Croceicoccus; s__marinus
2798724	6.0	14.0	6.0	23.0	13.0	17.0	15.0	4.0	5.0	5.0	8.0	22.0	4.0	20.0	0.0	12.0	1.0	0.0	3.0	7.0	12.0	13.0	0.0	3.0	5.0	17.0	10.0	15.0	13.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Croceicoccus; s__sp. YJ47
2060312	16.0	22.0	5.0	7.0	4.0	10.0	3.0	2.0	9.0	9.0	4.0	4.0	4.0	9.0	2.0	4.0	7.0	3.0	10.0	8.0	3.0	4.0	4.0	5.0	2.0	5.0	4.0	3.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__sp. B11
2067415	3.0	5.0	1.0	1.0	1.0	21.0	5.0	3.0	1.0	4.0	5.0	1.0	4.0	12.0	0.0	1.0	4.0	0.0	10.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__sp. TH136
2185142	3.0	16.0	33.0	28.0	21.0	7.0	19.0	14.0	6.0	19.0	31.0	9.0	27.0	5.0	0.0	40.0	7.0	0.0	1.0	10.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	5.0	2.0	2.0	2.0	11.0	10.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__sp. ZODW24
2604537	3.0	0.0	0.0	2.0	1.0	9.0	5.0	0.0	3.0	0.0	1.0	1.0	3.0	7.0	1.0	13.0	7.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__sp. BO-6
1267766	4.0	7.0	1.0	12.0	5.0	14.0	4.0	3.0	5.0	1.0	7.0	3.0	2.0	16.0	4.0	16.0	8.0	1.0	6.0	12.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	8.0	1.0	1.0	1.0	4.0	0.0	0.0	8.0	5.0	4.0	16.0	6.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__atlanticus
476157	2.0	5.0	0.0	4.0	1.0	9.0	0.0	0.0	1.0	6.0	1.0	5.0	3.0	7.0	0.0	4.0	3.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__ishigakiensis
361183	1.0	1.0	2.0	2.0	2.0	3.0	0.0	0.0	3.0	3.0	5.0	6.0	1.0	9.0	0.0	2.0	2.0	0.0	7.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Altererythrobacter; s__epoxidivorans
502682	15.0	29.0	8.0	2.0	3.0	20.0	12.0	6.0	13.0	6.0	2.0	6.0	3.0	9.0	0.0	4.0	9.0	0.0	27.0	6.0	3.0	2.0	3.0	4.0	0.0	12.0	2.0	2.0	1.0	7.0	0.0	4.0	1.0	4.0	3.0	0.0	4.0	2.0	8.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Aurantiacibacter; s__gangjinensis
1648404	11.0	17.0	5.0	4.0	5.0	15.0	12.0	6.0	29.0	8.0	3.0	4.0	1.0	30.0	1.0	12.0	2.0	1.0	27.0	22.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Aurantiacibacter; s__atlanticus
2800686	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Tsuneonella; s__
692370	15.0	13.0	2.0	6.0	6.0	6.0	7.0	1.0	9.0	3.0	0.0	9.0	1.0	11.0	5.0	5.0	4.0	1.0	5.0	11.0	0.0	3.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Tsuneonella; s__dongtanensis
2338327	3.0	3.0	3.0	0.0	6.0	6.0	2.0	1.0	3.0	0.0	0.0	1.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Tsuneonella; s__amylolytica
2055955	1.0	6.0	4.0	15.0	20.0	3.0	19.0	8.0	10.0	28.0	8.0	2.0	2.0	5.0	0.0	11.0	4.0	1.0	2.0	12.0	0.0	0.0	4.0	2.0	0.0	9.0	2.0	4.0	8.0	8.0	4.0	0.0	4.0	2.0	1.0	4.0	2.0	4.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Tsuneonella; s__flava
645517	2.0	5.0	0.0	0.0	2.0	2.0	1.0	1.0	13.0	3.0	2.0	0.0	2.0	6.0	0.0	8.0	4.0	0.0	1.0	4.0	0.0	1.0	2.0	2.0	1.0	0.0	3.0	5.0	0.0	3.0	8.0	7.0	4.0	3.0	9.0	5.0	5.0	19.0	6.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Paraurantiacibacter; s__namhicola
1892855	28.0	7.0	4.0	3.0	5.0	17.0	9.0	13.0	4.0	32.0	10.0	12.0	5.0	6.0	0.0	18.0	38.0	2.0	21.0	30.0	0.0	0.0	4.0	1.0	0.0	1.0	0.0	6.0	4.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingosinicellaceae; g__Sphingosinicella; s__sp. BN140058
2771430	2.0	2.0	3.0	3.0	1.0	2.0	0.0	5.0	14.0	4.0	2.0	2.0	0.0	2.0	0.0	3.0	6.0	1.0	4.0	7.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	5.0	3.0	2.0	3.0	6.0	7.0	5.0	17.0	10.0	8.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingosinicellaceae; g__Sphingosinicella; s__sp. UDD2
335406	3.0	3.0	0.0	1.0	0.0	4.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	7.0	1.0	6.0	1.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingosinicellaceae; g__Sphingosinicella; s__microcystinivorans
2759707	14.0	28.0	10.0	5.0	0.0	26.0	5.0	4.0	11.0	15.0	3.0	6.0	3.0	19.0	2.0	2.0	15.0	4.0	20.0	17.0	2.0	1.0	2.0	2.0	1.0	3.0	3.0	4.0	0.0	0.0	6.0	4.0	1.0	4.0	12.0	8.0	2.0	8.0	8.0	4.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingosinicellaceae; g__Sandaracinobacter; s__sp. M6
204441	11.0	47.0	9.0	12.0	1.0	25.0	24.0	3.0	18.0	10.0	7.0	27.0	2.0	29.0	5.0	1.0	10.0	1.0	38.0	15.0	5.0	1.0	2.0	1.0	0.0	4.0	2.0	0.0	4.0	1.0	3.0	0.0	3.0	0.0	2.0	1.0	1.0	1.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
433	20.0	7.0	2.0	6.0	3.0	22.0	1.0	2.0	8.0	19.0	11.0	9.0	9.0	8.0	0.0	12.0	11.0	0.0	8.0	6.0	11.0	19.0	19.0	19.0	15.0	14.0	14.0	14.0	12.0	25.0	7.0	2.0	6.0	1.0	11.0	3.0	7.0	11.0	10.0	5.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
1434011	46.0	60.0	12.0	33.0	6.0	41.0	19.0	11.0	32.0	23.0	12.0	18.0	14.0	22.0	7.0	27.0	50.0	7.0	45.0	38.0	5.0	5.0	2.0	9.0	4.0	4.0	2.0	7.0	3.0	6.0	3.0	9.0	3.0	3.0	9.0	8.0	2.0	8.0	9.0	7.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__
28448	29.0	34.0	19.0	17.0	8.0	19.0	28.0	20.0	40.0	13.0	35.0	13.0	15.0	40.0	19.0	8.0	18.0	13.0	21.0	25.0	13.0	10.0	2.0	7.0	3.0	13.0	9.0	23.0	5.0	6.0	5.0	4.0	2.0	5.0	7.0	2.0	2.0	4.0	7.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__xylinus
265959	10.0	1.0	23.0	22.0	16.0	6.0	3.0	7.0	5.0	8.0	30.0	4.0	20.0	4.0	0.0	26.0	10.0	1.0	6.0	10.0	0.0	0.0	2.0	4.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__saccharivorans
1177712	9.0	8.0	0.0	4.0	6.0	6.0	7.0	7.0	0.0	20.0	4.0	2.0	12.0	8.0	0.0	20.0	8.0	0.0	3.0	4.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__medellinensis
265960	5.0	8.0	0.0	5.0	1.0	8.0	5.0	0.0	10.0	0.0	0.0	4.0	0.0	9.0	0.0	3.0	5.0	1.0	8.0	12.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__nataicola
65958	4.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	2.0	5.0	2.0	0.0	6.0	0.0	0.0	6.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__oboediens
436	2.0	25.0	0.0	6.0	4.0	24.0	20.0	6.0	9.0	8.0	1.0	9.0	8.0	5.0	0.0	11.0	1.0	0.0	24.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	2.0	5.0	2.0	11.0	7.0	6.0	13.0	6.0	5.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__hansenii
33995	2.0	1.0	0.0	23.0	2.0	9.0	6.0	1.0	8.0	4.0	0.0	0.0	0.0	10.0	0.0	14.0	1.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	9.0	5.0	0.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__europaeus
215221	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Komagataeibacter; s__rhaeticus
434	18.0	29.0	9.0	28.0	25.0	59.0	17.0	13.0	14.0	35.0	20.0	16.0	11.0	34.0	2.0	22.0	26.0	2.0	35.0	38.0	2.0	3.0	1.0	1.0	2.0	3.0	1.0	4.0	5.0	6.0	3.0	2.0	5.0	2.0	4.0	3.0	3.0	2.0	6.0	6.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__
481146	21.0	19.0	11.0	5.0	10.0	12.0	7.0	9.0	8.0	19.0	5.0	6.0	4.0	11.0	6.0	7.0	40.0	7.0	13.0	22.0	3.0	3.0	4.0	9.0	4.0	6.0	2.0	4.0	0.0	7.0	4.0	5.0	0.0	2.0	3.0	2.0	2.0	1.0	2.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__ascendens
435	16.0	32.0	2.0	7.0	6.0	28.0	10.0	2.0	76.0	12.0	6.0	17.0	4.0	42.0	2.0	7.0	14.0	2.0	34.0	18.0	3.0	2.0	3.0	2.0	1.0	0.0	1.0	8.0	1.0	2.0	2.0	4.0	4.0	3.0	2.0	6.0	4.0	2.0	10.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__aceti
2500548	7.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__oryzoeni
2592655	6.0	6.0	2.0	10.0	6.0	4.0	11.0	7.0	9.0	5.0	3.0	13.0	8.0	4.0	0.0	12.0	7.0	0.0	13.0	11.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__sp. KACC 21233
104102	5.0	5.0	2.0	14.0	5.0	5.0	4.0	6.0	2.0	4.0	1.0	2.0	0.0	4.0	0.0	10.0	6.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__tropicalis
438	3.0	2.0	2.0	4.0	4.0	5.0	0.0	7.0	4.0	14.0	2.0	5.0	2.0	22.0	0.0	2.0	4.0	0.0	6.0	8.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	4.0	0.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__pasteurianus
146474	3.0	22.0	7.0	8.0	4.0	17.0	2.0	1.0	2.0	7.0	7.0	11.0	4.0	12.0	1.0	5.0	5.0	0.0	23.0	9.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__orientalis
431306	3.0	11.0	0.0	2.0	9.0	9.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0	2.0	0.0	10.0	5.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__ghanensis
446692	2.0	0.0	48.0	19.0	12.0	1.0	6.0	6.0	3.0	1.0	39.0	3.0	25.0	7.0	2.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__senegalensis
1076596	2.0	0.0	3.0	3.0	4.0	4.0	2.0	6.0	5.0	6.0	3.0	2.0	8.0	16.0	1.0	9.0	0.0	0.0	11.0	16.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__persici
441	5.0	3.0	3.0	2.0	4.0	12.0	3.0	2.0	3.0	5.0	3.0	11.0	6.0	8.0	0.0	6.0	5.0	0.0	6.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	8.0	3.0	1.0	1.0	4.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__
442	44.0	43.0	61.0	19.0	19.0	58.0	12.0	15.0	44.0	41.0	65.0	17.0	36.0	40.0	8.0	65.0	22.0	8.0	54.0	27.0	3.0	4.0	9.0	4.0	3.0	9.0	3.0	9.0	5.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__oxydans
318683	8.0	14.0	4.0	14.0	3.0	8.0	14.0	2.0	6.0	3.0	14.0	19.0	6.0	7.0	1.0	5.0	4.0	0.0	11.0	5.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	2.0	9.0	7.0	3.0	2.0	9.0	4.0	7.0	9.0	12.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__albidus
574987	4.0	1.0	1.0	1.0	4.0	16.0	5.0	0.0	1.0	5.0	4.0	8.0	1.0	9.0	0.0	3.0	7.0	0.0	8.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__sphaericus
125216	15.0	14.0	38.0	43.0	18.0	14.0	28.0	9.0	28.0	14.0	27.0	12.0	25.0	21.0	3.0	40.0	11.0	1.0	19.0	22.0	0.0	2.0	0.0	1.0	3.0	0.0	2.0	5.0	1.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__
2768161	13.0	26.0	6.0	5.0	5.0	26.0	3.0	4.0	15.0	12.0	4.0	2.0	11.0	21.0	2.0	11.0	7.0	4.0	18.0	18.0	2.0	2.0	1.0	2.0	0.0	3.0	1.0	3.0	4.0	4.0	2.0	5.0	0.0	1.0	2.0	19.0	2.0	0.0	9.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__sp. 1318
2018065	2.0	2.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	5.0	2.0	3.0	5.0	6.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	4.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__sp. FDAARGOS_362
2768162	2.0	32.0	6.0	5.0	7.0	13.0	20.0	7.0	8.0	5.0	2.0	11.0	4.0	24.0	2.0	10.0	8.0	2.0	9.0	13.0	4.0	2.0	4.0	5.0	1.0	6.0	0.0	5.0	1.0	1.0	3.0	3.0	2.0	3.0	5.0	9.0	9.0	7.0	5.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__sp. 546
257708	4.0	15.0	4.0	15.0	2.0	24.0	1.0	4.0	3.0	7.0	0.0	2.0	5.0	15.0	5.0	9.0	8.0	3.0	7.0	16.0	1.0	0.0	0.0	4.0	0.0	1.0	2.0	2.0	1.0	5.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__gilardii
207340	2.0	7.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa
364410	37.0	26.0	37.0	28.0	17.0	32.0	16.0	34.0	48.0	33.0	25.0	27.0	32.0	40.0	22.0	41.0	44.0	7.0	43.0	51.0	10.0	6.0	3.0	3.0	5.0	8.0	6.0	13.0	1.0	5.0	3.0	7.0	2.0	2.0	1.0	17.0	0.0	5.0	12.0	2.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Granulibacter; s__bethesdensis
