"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa","Formosa sediminum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Seonamhaeicola","Seonamhaeicola sp. S2-3"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","Lutibacter profundi"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Mariniflexile","Mariniflexile sp. TRM1-10"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Leeuwenhoekiella","Leeuwenhoekiella sp. ZYFB001"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gillisia","Gillisia sp. Hel1_33_143"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroflexus","Psychroflexus torquis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroflexus","Psychroflexus sp. ALD_RP9"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Zobellia","Zobellia galactanivorans"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Amniculibacterium","Amniculibacterium sp. G2-70"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Antarcticibacterium","Antarcticibacterium arcticum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Antarcticibacterium","Antarcticibacterium flavum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Arenibacter","Arenibacter algicola"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Robiginitalea biformata"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tamlana","Tamlana sp. s12"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tamlana","Tamlana carrageenivorans"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Salegentibacter","Salegentibacter salegens"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Salegentibacter","Salegentibacter sp. T436"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Dokdonia sp. MED134"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Dokdonia sp. Dokd-P16"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Dokdonia sp. PRO95"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Dokdonia sp. 4H-3-7-5"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Zunongwangia","Zunongwangia profunda"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Wenyingzhuangia fucanilytica"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Siansivirga","Siansivirga zeaxanthinifaciens"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Euzebyella","Euzebyella marina"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Changchengzhania","Changchengzhania lutea"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Altibacter","Altibacter sp. ALE3EI"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flagellimonas","Flagellimonas maritima"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Olleya","Olleya aquimaris"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Olleya","Olleya sp. Bg11-27"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Costertonia","Costertonia aggregata"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Muriicola","Muriicola sp. MMS17-SY002"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Oceanihabitans","Oceanihabitans sp. IOP_32"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gilvibacter","Gilvibacter sp. SZ-19"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","Psychroserpens sp. NJDZ02"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Croceibacter","Croceibacter atlanticus"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Sediminicola","Sediminicola sp. YIK13"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Galbibacter","Galbibacter sp. BG1"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. NEB161"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. 3008163"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. NBC 122"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. G0186"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. 6424"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. StRB126"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. JV274"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp."
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. T16E-39"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. IHB B 17019"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. POL2"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. G0201"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. cx-624"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. G0162"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium sp. SNU WT5"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium indoltheticum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium indologenes"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium shandongense"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium cucumeris"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium carnipullorum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium arthrosphaerae"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium bernardetii"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium gallinarum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium piperi"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium glaciei"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium gleum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium camelliae"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium aureum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium nakagawai"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium joostei"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium balustinum"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium manosquense"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella jeonii"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella Chryseobacterium haifense"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella flava (ex Peng et al. 2021)"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella carnis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella daneshvariae"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Kaistella","Kaistella antarctica"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Planobacterium","Planobacterium Chryseobacterium taklimakanense"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Epilithonimonas","Epilithonimonas Chryseobacterium lactis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Epilithonimonas","Epilithonimonas vandammei"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia ursingii"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia miricola"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia sp. 2-6"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia sp. JS20170427COW"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia meningoseptica"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Empedobacter","Empedobacter stercoris"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Empedobacter","Empedobacter brevis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Empedobacter","Empedobacter falsenii"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Apibacter","Apibacter sp. B3706"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Apibacter","Apibacter sp. B2966"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Apibacter","Apibacter raozihei"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Riemerella","Riemerella anatipestifer"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Bergeyella","Bergeyella cardium"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Ornithobacterium","Ornithobacterium rhinotracheale"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cruoricaptor","Cruoricaptor ignavus"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium","Cloacibacterium normanense"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Weeksella","Weeksella virosa"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","Blattabacterium cuenoti"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","Blattabacterium sp. (Blattella germanica)"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","Blattabacterium sp. (Blatta orientalis)"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","Blattabacterium sp. DPU"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Schleiferiaceae","Croceimicrobium","Croceimicrobium hydrocarbonivorans"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Schleiferiaceae","Owenweeksia","Owenweeksia hongkongensis"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales",NA,"Candidatus Sulcia","Candidatus Sulcia muelleri"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Ichthyobacteriaceae","Ichthyobacterium","Ichthyobacterium seriolicida"
"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Crocinitomicaceae","Fluviicola","Fluviicola taffensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. PAMC 26554"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. S2-20-2"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. DG01"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. PAMC 26628"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. APR13"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. BRD67"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. HDW8"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. NBH84"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. BRD128"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. DG25B"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. DG25A"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sp. TS19"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter busanensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter oligotrophus"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter jejuensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter russus"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter sedentarius"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter swuensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter nivis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter qilianensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter radiodurans"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Hymenobacter baengnokdamensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter russatus"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter actiniarum"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter korlensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter pudoricolor"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter akesuensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter","Pontibacter sp. SGAir0037"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter radiotolerans"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter sp. DG15C"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Rufibacter","Rufibacter tibetensis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Adhaeribacter radiodurans"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Adhaeribacter swui"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Nibribacter","Nibribacter ruber"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma sp. CJU-R4"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma sp. KCTC 42546"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma sp. KUDC1026"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma sp. PL0136"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma montaniterrae"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma radiotolerans"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma rigui"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma aerolatum"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma pollinicola"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma aureum"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma taeanense"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma","Spirosoma endbachense"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella","Runella sp. HYN0085"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella","Runella sp. SP2"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Runella","Runella slithyformis"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","Dyadobacter fermentans"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","Dyadobacter sp. Q3-56"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrella","Fibrella aestuarina"
"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrella","Fibrella sp. ES10-3-2-2"
